S_MTCU,COLL_RGN_CD,COLL_CD,APSKey,APS_NAME,GRAD_OUT,STUD_SAT,GRAD_RATE
D-51838,SE,LACI,LACI01155,Décoration intérieure,TRUE,TRUE,TRUE
D-51838,CE,GEOR,GEOR01201,Interior Decorating,TRUE,TRUE,TRUE
D-51838,GTA,SHER,SHER01213,Interior Decorating,TRUE,TRUE,TRUE
D-51838,CE,CONS,CONS01226,Interior Decorating,TRUE,TRUE,TRUE
D-51838,SW,FANS,FANS01231,Interior Decorating,TRUE,TRUE,TRUE
D-51838,GTA,HUMB,HUMB01292,Interior Decorating,TRUE,TRUE,TRUE
D-51838,SE,ALGO,ALGO01362,Interior Decorating,TRUE,TRUE,TRUE
D-51900,N,SAUL,SAUL01190,Video Game Art,TRUE,TRUE,TRUE
D-51900,SE,SLAW,SLAW01199,Game Development Technician,TRUE,TRUE,TRUE
D-51900,GTA,CENT,CENT01207,Game Art and Design,TRUE,TRUE,TRUE
D-51900,SE,ALGO,ALGO01427,Mobile Application Design and Development,TRUE,TRUE,FALSE
D-51901,SE,LACI,LACI01125,Animation - 3d,TRUE,TRUE,TRUE
D-51901,N,BORE,BORE01145,Animation numérique,TRUE,TRUE,FALSE
D-51901,GTA,DURH,DURH01179,Animation - Digital,TRUE,TRUE,TRUE
D-51901,GTA,CENT,CENT01208,Digital Animation,TRUE,TRUE,TRUE
D-51901,GTA,HUMB,HUMB01288,Multimedia 3d Animation,TRUE,FALSE,TRUE
D-51903,SE,LOYT,LOYT01005,Broadcasting - Radio,TRUE,TRUE,TRUE
D-51903,SW,FANS,FANS01008,Broadcasting - Radio,TRUE,TRUE,TRUE
D-51903,N,CANA,CANA01052,Broadcasting - Radio,TRUE,TRUE,TRUE
D-51903,SE,LACI,LACI01081,Broadcasting - Radio,TRUE,TRUE,TRUE
D-51903,CE,CONS,CONS01187,Broadcast - Radio,TRUE,TRUE,TRUE
D-51903,GTA,HUMB,HUMB01190,Broadcasting - Radio,TRUE,TRUE,TRUE
D-51903,GTA,SENE,SENE01203,Broadcasting - Radio,TRUE,TRUE,TRUE
D-51903,CE,MOHA,MOHA01210,Broadcasting - Radio,TRUE,TRUE,TRUE
D-51903,GTA,DURH,DURH01222,Broadcasting - Radio and Contemporary Media,TRUE,TRUE,FALSE
D-51903,SW,FANS,FANS01238,Broadcasting - Radio,TRUE,TRUE,TRUE
D-51903,SE,ALGO,ALGO01287,Broadcasting - Radio,TRUE,TRUE,TRUE
D-51904,N,CONF,CONF01007,Broadcasting - Television Production,TRUE,TRUE,TRUE
D-51904,SW,FANS,FANS01009,Broadcasting - Television,TRUE,TRUE,TRUE
D-51904,N,CANA,CANA01053,Broadcasting - Television And Video Production,TRUE,TRUE,TRUE
D-51904,SE,LACI,LACI01082,Broadcasting - Television,TRUE,TRUE,TRUE
D-51904,CE,CONS,CONS01186,Broadcast - Television,TRUE,TRUE,TRUE
D-51904,GTA,SENE,SENE01202,Broadcasting - Television,TRUE,TRUE,TRUE
D-51904,SW,FANS,FANS01235,Broadcasting - Television,TRUE,TRUE,TRUE
D-51904,SE,ALGO,ALGO01288,Broadcasting - Television,TRUE,TRUE,TRUE
D-51904,GTA,HUMB,HUMB01311,Broadcast Television/Videography,TRUE,TRUE,TRUE
D-51906,GTA,SENE,SENE01241,Event and Media Production,TRUE,TRUE,TRUE
D-51908,SE,SLAW,SLAW01175,Music and Digital Media,TRUE,TRUE,TRUE
D-51910,CE,NIAG,NIAG01203,Acting For Film And Television,TRUE,TRUE,TRUE
D-51910,GTA,HUMB,HUMB01275,Acting For Film And Television,TRUE,TRUE,TRUE
D-51910,GTA,SENE,SENE01278,Acting for Camera and Voice,TRUE,TRUE,TRUE
D-51911,GTA,SHER,SHER01100,Theatre Arts - Technical Production,TRUE,FALSE,TRUE
D-51911,N,CAMB,CAMB01122,Theatre Arts - Technical Production,TRUE,TRUE,TRUE
D-51911,SW,FANS,FANS01166,Theatre Arts - Technical Production,TRUE,TRUE,FALSE
D-51911,GTA,HUMB,HUMB01189,Theatre Arts - Technical Production,TRUE,TRUE,TRUE
D-51911,SW,FANS,FANS01233,Theatre Arts - Performance,TRUE,TRUE,TRUE
D-51911,SE,ALGO,ALGO01305,Theatre Arts,TRUE,TRUE,TRUE
D-51913,N,BORE,BORE01140,Techniques et gestion de scène,TRUE,TRUE,TRUE
D-51914,GTA,DURH,DURH01130,Music Business Administration,TRUE,TRUE,TRUE
D-51919,GTA,GRBR,GRBR01073,Dance Performance Studies,TRUE,TRUE,TRUE
D-51919,GTA,CENT,CENT01287,Dance Performance,FALSE,TRUE,FALSE
D-51995,SE,LOYT,LOYT01042,Journalism - Broadcast,FALSE,FALSE,TRUE
D-51995,SW,FANS,FANS01047,Journalism - Broadcast,TRUE,TRUE,TRUE
D-51995,SE,LACI,LACI01123,Journalism - Broadcast,TRUE,FALSE,TRUE
D-51995,CE,CONS,CONS01184,Journalism - Broadcast,TRUE,TRUE,FALSE
D-51995,SW,FANS,FANS01234,Journalism - Broadcast,TRUE,TRUE,TRUE
D-51995,GTA,SENE,SENE01235,Journalism - Broadcast,TRUE,TRUE,TRUE
D-52001,SE,ALGO,ALGO01370,Professional Writing,TRUE,TRUE,TRUE
D-52002,GTA,HUMB,HUMB01247,Comedy: Writing And Performance,TRUE,TRUE,TRUE
D-52005,N,CAMB,CAMB01027,Journalism - Print,TRUE,FALSE,FALSE
D-52005,SE,LOYT,LOYT01027,Journalism - Print,TRUE,FALSE,TRUE
D-52005,GTA,DURH,DURH01029,Journalism - Print,TRUE,TRUE,TRUE
D-52005,CE,NIAG,NIAG01038,Journalism - Print,TRUE,FALSE,FALSE
D-52005,SE,ALGO,ALGO01067,Journalism - Print,TRUE,TRUE,TRUE
D-52005,SE,LACI,LACI01124,Journalism - Print,TRUE,FALSE,TRUE
D-52005,SW,STCL,STCL01132,Journalism - Print And New Media,TRUE,TRUE,FALSE
D-52005,CE,CONS,CONS01185,Journalism - Print,TRUE,TRUE,TRUE
D-52005,SE,SLAW,SLAW01195,Journalism - Print,TRUE,TRUE,TRUE
D-52006,SE,LACI,LACI01024,Journalism,TRUE,TRUE,TRUE
D-52006,N,CAMB,CAMB01027,Journalism,TRUE,TRUE,TRUE
D-52006,CE,NIAG,NIAG01038,Journalism - Print,TRUE,TRUE,TRUE
D-52006,GTA,SHER,SHER01042,Journalism - Print,TRUE,TRUE,TRUE
D-52006,SW,STCL,STCL01132,Journalism - Print And New Media,TRUE,TRUE,TRUE
D-52006,CE,CONS,CONS01184,Journalism - Broadcast,TRUE,TRUE,TRUE
D-52006,GTA,SHER,SHER01216,Journalism,TRUE,TRUE,TRUE
D-52006,GTA,DURH,DURH01228,Journalism - Broadcast and Electronic Media,FALSE,TRUE,FALSE
D-52009,GTA,HUMB,HUMB01308,Media Communications,TRUE,TRUE,TRUE
D-52100,CE,GEOR,GEOR01000,Advertising,TRUE,TRUE,TRUE
D-52100,GTA,SHER,SHER01000,Advertising,TRUE,TRUE,TRUE
D-52100,SE,LOYT,LOYT01001,Advertising,TRUE,TRUE,TRUE
D-52100,SE,LACI,LACI01035,Advertising - Creative,TRUE,TRUE,TRUE
D-52100,N,CAMB,CAMB01133,Advertising,TRUE,TRUE,TRUE
D-52100,CE,CONS,CONS01152,Advertising,TRUE,TRUE,TRUE
D-52100,SE,SLAW,SLAW01165,Advertising,TRUE,TRUE,TRUE
D-52100,N,CANA,CANA01168,Advertising - Creative Media,TRUE,TRUE,TRUE
D-52100,GTA,HUMB,HUMB01174,Advertising,TRUE,TRUE,TRUE
D-52100,GTA,DURH,DURH01224,Advertising and Marketing Communications,TRUE,TRUE,FALSE
D-52102,GTA,SENE,SENE01028,Creative Advertising,TRUE,TRUE,TRUE
D-52109,N,CANA,CANA01180,Strength and Sport Conditioning,TRUE,TRUE,TRUE
D-52201,SE,SSFL,SSFL01256,Outdoor and Adventure Education,TRUE,TRUE,FALSE
D-52201,SW,FANS,FANS01294,Adventure Expeditions and Interpretive Leadership,FALSE,TRUE,FALSE
D-52201,SE,ALGO,ALGO01335,Outdoor Adventure,TRUE,TRUE,TRUE
D-52201,SE,ALGO,ALGO01353,Outdoor Adventure Naturalist,TRUE,TRUE,TRUE
D-52202,CE,NIAG,NIAG01159,Tourism Management - Business Development,TRUE,TRUE,TRUE
D-52203,SE,LACI,LACI01018,Recreation Leadership,TRUE,TRUE,TRUE
D-52203,N,CANA,CANA01022,Recreation And Leisure Services,TRUE,TRUE,TRUE
D-52203,SE,SSFL,SSFL01032,Recreation And Leisure Services,TRUE,TRUE,TRUE
D-52203,CE,CONS,CONS01037,Recreation And Leisure Services,TRUE,TRUE,TRUE
D-52203,N,CONF,CONF01039,Recreation And Leisure Services,TRUE,FALSE,TRUE
D-52203,CE,MOHA,MOHA01048,Recreation And Leisure Services,TRUE,TRUE,TRUE
D-52203,GTA,SENE,SENE01059,Recreation And Leisure Services,TRUE,TRUE,TRUE
D-52203,SE,LOYT,LOYT01061,Recreation And Leisure Services,TRUE,TRUE,TRUE
D-52203,GTA,CENT,CENT01070,Recreation And Leisure Services,TRUE,TRUE,TRUE
D-52203,GTA,HUMB,HUMB01076,Recreation And Leisure Services,TRUE,TRUE,TRUE
D-52203,SW,FANS,FANS01079,Recreation And Leisure Services,TRUE,TRUE,TRUE
D-52203,SE,ALGO,ALGO01101,Recreation And Leisure Services,TRUE,TRUE,TRUE
D-52203,CE,NIAG,NIAG01107,Recreation And Leisure Services,TRUE,TRUE,TRUE
D-52203,GTA,DURH,DURH01201,Recreation and Leisure Services,TRUE,TRUE,FALSE
D-52203,CE,GEOR,GEOR01212,Recreation and Leisure Services,TRUE,TRUE,TRUE
D-52204,GTA,GRBR,GRBR01205,Tourism and Hospitality Management,TRUE,TRUE,TRUE
D-52204,GTA,HUMB,HUMB01231,Tourism And Hospitality Management - Business Applications,TRUE,TRUE,TRUE
D-52205,GTA,GRBR,GRBR01218,Special Event Management,TRUE,TRUE,TRUE
D-52205,GTA,DURH,DURH01219,Special Events Planning,TRUE,TRUE,FALSE
D-52206,N,CANA,CANA01181,Recreation Therapy,TRUE,TRUE,TRUE
D-52206,N,CONF,CONF01185,Recreation Therapy,TRUE,TRUE,TRUE
D-52206,CE,NIAG,NIAG01215,Recreation Therapy,TRUE,TRUE,TRUE
D-52206,CE,MOHA,MOHA01253,Recreation Therapy,TRUE,TRUE,FALSE
D-52209,SW,FANS,FANS01075,Fitness And Health Promotion,TRUE,TRUE,TRUE
D-52209,SE,LOYT,LOYT01085,Fitness And Health Promotion,TRUE,TRUE,TRUE
D-52209,N,BORE,BORE01116,Fitness And Health Promotion,TRUE,TRUE,TRUE
D-52209,SE,SLAW,SLAW01149,Fitness And Health Promotion,TRUE,TRUE,TRUE
D-52209,GTA,DURH,DURH01164,Fitness And Health Promotion,TRUE,TRUE,TRUE
D-52209,N,SAUL,SAUL01180,Fitness And Health Promotion,TRUE,TRUE,TRUE
D-52209,CE,NIAG,NIAG01185,Fitness And Health Promotion,TRUE,TRUE,TRUE
D-52209,SW,STCL,STCL01228,Fitness and Health Promotion,TRUE,TRUE,TRUE
D-52209,CE,CONS,CONS01230,Fitness and Health Promotion,TRUE,TRUE,TRUE
D-52209,SE,SSFL,SSFL01232,Fitness and Health Promotiom,TRUE,TRUE,TRUE
D-52209,CE,GEOR,GEOR01236,Fitness & Health Promotion,TRUE,TRUE,FALSE
D-52209,CE,MOHA,MOHA01238,"Health, Wellness and Fitness",TRUE,TRUE,TRUE
D-52209,GTA,HUMB,HUMB01265,Fitness And Health Promotion,TRUE,TRUE,TRUE
D-52209,GTA,GRBR,GRBR01273,Fitness & Health Promotion,TRUE,TRUE,FALSE
D-52209,GTA,CENT,CENT01273,Fitness and Health Promotion,TRUE,TRUE,FALSE
D-52209,GTA,SENE,SENE01301,Fitness and Health Promotion,FALSE,TRUE,FALSE
D-52209,SE,ALGO,ALGO01374,Fitness And Health Promotion,TRUE,TRUE,TRUE
D-52211,GTA,DURH,DURH01131,Sport Administration,TRUE,TRUE,TRUE
D-52211,CE,NIAG,NIAG01228,Sport Administration,TRUE,TRUE,FALSE
D-52212,GTA,HUMB,HUMB01342,Nutrition and Healthy Lifestyle Promotion,FALSE,TRUE,FALSE
D-52219,GTA,SENE,SENE01209,Recreation Facility Management,TRUE,FALSE,FALSE
D-52219,SE,ALGO,ALGO01338,Recreation Facility Management,TRUE,FALSE,TRUE
D-52220,GTA,DURH,DURH01211,Golf Facility Operations Management,TRUE,TRUE,FALSE
D-52220,CE,GEOR,GEOR01214,Golf Facilities Operation Management,TRUE,TRUE,TRUE
D-52220,SW,FANS,FANS01246,Golf & Recreational Club Management,TRUE,TRUE,TRUE
D-52221,GTA,SENE,SENE01067,Environmental Landscape Management,TRUE,TRUE,TRUE
D-52221,SE,SSFL,SSFL01072,Park Operations And Outdoor Recreation Technician,TRUE,FALSE,FALSE
D-52221,GTA,SENE,SENE01099,Golf Course Technician,TRUE,FALSE,TRUE
D-52303,CE,CONS,CONS01177,Dietetic Technician,TRUE,FALSE,TRUE
D-52306,GTA,DURH,DURH01042,Office Administration - Legal,TRUE,TRUE,TRUE
D-52306,CE,GEOR,GEOR01043,Office Administration - Legal,TRUE,TRUE,TRUE
D-52306,GTA,SHER,SHER01044,Office Administration - Legal,TRUE,TRUE,TRUE
D-52306,CE,MOHA,MOHA01050,Office Administration - Legal,TRUE,TRUE,TRUE
D-52306,SE,SLAW,SLAW01054,Office Administration - Legal,TRUE,TRUE,TRUE
D-52306,GTA,SENE,SENE01074,Office Administration - Legal,TRUE,TRUE,TRUE
D-52306,GTA,CENT,CENT01076,Office Administration - Legal,TRUE,TRUE,TRUE
D-52306,SE,ALGO,ALGO01109,Office Administration - Legal,TRUE,TRUE,TRUE
D-52306,CE,CONS,CONS01190,Office Administration - Legal,TRUE,TRUE,TRUE
D-52306,SW,STCL,STCL01200,Office Administration - Legal,TRUE,TRUE,TRUE
D-52308,SW,LAMB,LAMB01024,Office Administration - Medical,TRUE,TRUE,TRUE
D-52308,GTA,DURH,DURH01043,Office Administration - Medical,TRUE,TRUE,TRUE
D-52308,CE,GEOR,GEOR01044,Office Administration - Medical,TRUE,TRUE,TRUE
D-52308,SW,STCL,STCL01044,Office Administration - Medical,TRUE,TRUE,TRUE
D-52308,CE,MOHA,MOHA01051,Office Administration - Medical,TRUE,TRUE,TRUE
D-52308,SE,SLAW,SLAW01055,Office Administration - Medical,TRUE,TRUE,TRUE
D-52308,GTA,GRBR,GRBR01059,Office Administration - Medical,TRUE,TRUE,TRUE
D-52308,GTA,SENE,SENE01075,Office Administration - Medical,TRUE,TRUE,TRUE
D-52308,GTA,CENT,CENT01077,Office Administration - Medical,TRUE,TRUE,TRUE
D-52308,CE,NIAG,NIAG01226,Office Administration - Medical,TRUE,TRUE,FALSE
D-52308,GTA,SHER,SHER01227,Office Administration - Medical,TRUE,TRUE,TRUE
D-52308,SW,FANS,FANS01245,Office Administration - Medical,TRUE,TRUE,TRUE
D-52308,SE,ALGO,ALGO01430,Office Administration - Medical,TRUE,TRUE,TRUE
D-52313,N,CANA,CANA01165,Office Administration,TRUE,TRUE,TRUE
D-52316,N,BORE,BORE01004,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,SW,LAMB,LAMB01022,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,GTA,SHER,SHER01028,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,N,SAUL,SAUL01034,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,GTA,DURH,DURH01041,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,CE,GEOR,GEOR01042,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,SW,STCL,STCL01042,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,CE,NIAG,NIAG01047,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,SE,SLAW,SLAW01049,Office Administration - Executive (bilingual),FALSE,FALSE,TRUE
D-52316,N,NORT,NORT01070,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,GTA,SENE,SENE01073,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,CE,MOHA,MOHA01077,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,SW,FANS,FANS01081,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,SE,LACI,LACI01083,Office Administration - Administrative Support,TRUE,TRUE,TRUE
D-52316,GTA,CENT,CENT01093,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,SE,ALGO,ALGO01108,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,CE,CONS,CONS01158,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,SE,SSFL,SSFL01236,Office Administration - Executive,TRUE,TRUE,TRUE
D-52316,GTA,DURH,DURH09000,Secretarial Arts 1st Year (core),FALSE,TRUE,FALSE
D-52330,N,CAMB,CAMB01207,Administrative Assistant,TRUE,FALSE,TRUE
D-52400,GTA,HUMB,HUMB01254,Accounting Business Systems,TRUE,FALSE,FALSE
D-52610,GTA,SENE,SENE01174,Court And Tribunal Administration,TRUE,TRUE,TRUE
D-52611,SE,LACI,LACI01009,Legal Assistant,TRUE,TRUE,TRUE
D-52611,GTA,CENT,CENT01018,Law Clerk,TRUE,TRUE,TRUE
D-52611,SW,STCL,STCL01032,Law Clerk,TRUE,FALSE,TRUE
D-52611,SE,SLAW,SLAW01037,Law Clerk,TRUE,TRUE,TRUE
D-52611,CE,NIAG,NIAG01040,Law Clerk,TRUE,TRUE,TRUE
D-52611,N,CANA,CANA01042,Law Clerk,TRUE,TRUE,FALSE
D-52611,SW,FANS,FANS01049,Law Clerk,TRUE,TRUE,TRUE
D-52611,GTA,SENE,SENE01055,Law Clerk,TRUE,TRUE,TRUE
D-52611,SE,ALGO,ALGO01069,Law Clerk,TRUE,TRUE,TRUE
D-52611,N,BORE,BORE01096,Law Clerk,TRUE,TRUE,TRUE
D-52611,SW,LAMB,LAMB01113,Law Clerk,TRUE,TRUE,TRUE
D-52611,SE,SSFL,SSFL01115,Law Clerk,TRUE,TRUE,TRUE
D-52611,GTA,HUMB,HUMB01172,Law Clerk,TRUE,TRUE,TRUE
D-52611,CE,GEOR,GEOR01208,Law Clerk,TRUE,TRUE,TRUE
D-52611,N,NORT,NORT01213,Law Clerk,TRUE,TRUE,TRUE
D-52613,SE,LOYT,LOYT01028,Paralegal,TRUE,TRUE,TRUE
D-52613,GTA,DURH,DURH01126,Paralegal,TRUE,TRUE,TRUE
D-52613,GTA,SHER,SHER01160,Paralegal,TRUE,TRUE,TRUE
D-52613,SE,LACI,LACI01161,Parajuriste,TRUE,TRUE,TRUE
D-52613,GTA,SENE,SENE01182,Paralegal,TRUE,TRUE,TRUE
D-52613,SW,STCL,STCL01197,Paralegal,TRUE,TRUE,TRUE
D-52613,SE,SSFL,SSFL01200,Paralegal,TRUE,TRUE,TRUE
D-52613,GTA,HUMB,HUMB01240,Paralegal,TRUE,TRUE,TRUE
D-52613,CE,MOHA,MOHA01255,Paralegal,TRUE,TRUE,FALSE
D-52613,SE,ALGO,ALGO01401,Paralegal,TRUE,TRUE,TRUE
D-52700,SE,LOYT,LOYT01037,Environmental Technician,TRUE,TRUE,TRUE
D-52700,N,CANA,CANA01057,Environmental Technician - Protection And Compliance,TRUE,TRUE,TRUE
D-52700,GTA,SENE,SENE01070,Environmental Technician,TRUE,TRUE,TRUE
D-52700,SE,LACI,LACI01079,Environmental Science Technician,TRUE,TRUE,TRUE
D-52700,N,SAUL,SAUL01088,Environmental Technician - Water,TRUE,TRUE,TRUE
D-52700,SE,SSFL,SSFL01110,Environmental Technician,TRUE,TRUE,TRUE
D-52700,CE,MOHA,MOHA01124,Environmental Technician,TRUE,TRUE,TRUE
D-52700,GTA,CENT,CENT01127,Environmental Protection Technician,TRUE,TRUE,TRUE
D-52700,CE,NIAG,NIAG01157,Environmental Technician - Field And Laboratory,TRUE,TRUE,TRUE
D-52700,GTA,SHER,SHER01162,Environmental Technician,TRUE,TRUE,TRUE
D-52700,SE,SLAW,SLAW01171,Environmental Technician,TRUE,TRUE,TRUE
D-52700,N,CONF,CONF01175,Environmental Technician,TRUE,TRUE,TRUE
D-52700,N,SAUL,SAUL01181,Natural Environment Technician - Conservation and Management,TRUE,TRUE,TRUE
D-52700,N,NORT,NORT01203,Environmental Technician - Water and Waste Water Systems Operations,TRUE,TRUE,TRUE
D-52700,CE,GEOR,GEOR01213,Environmental Technician,TRUE,TRUE,TRUE
D-52700,SE,SSFL,SSFL01230,Ecological Restoration Technician,TRUE,TRUE,TRUE
D-52700,GTA,SENE,SENE01293,Environmental Technician - Sampling and Monitoring,TRUE,TRUE,FALSE
D-52700,SE,ALGO,ALGO01423,Environmental Technician,TRUE,TRUE,TRUE
D-52705,GTA,DURH,DURH01168,Water Quality Technician,TRUE,TRUE,TRUE
D-52705,SE,ALGO,ALGO01378,Water And Waste Water Technician,TRUE,TRUE,TRUE
D-52709,N,BORE,BORE01043,Fish And Wildlife Technician,TRUE,TRUE,TRUE
D-52709,SE,SSFL,SSFL01048,Fish And Wildlife Technician,TRUE,TRUE,TRUE
D-52709,N,SAUL,SAUL01109,Fish And Wildlife Conservation Technician,TRUE,TRUE,TRUE
D-52709,N,NORT,NORT01199,Natural Resource Technician,TRUE,FALSE,TRUE
D-52711,GTA,DURH,DURH01210,Food and Farming,TRUE,TRUE,FALSE
D-52712,SE,LACI,LACI01188,Techniques agricoles- production végétale,FALSE,TRUE,FALSE
D-52801,SW,FANS,FANS01168,Financial Planning Services,TRUE,FALSE,FALSE
D-52801,CE,MOHA,MOHA01217,Business-financial Services,TRUE,TRUE,TRUE
D-52801,GTA,CENT,CENT01243,Financial Services,TRUE,TRUE,TRUE
D-52801,GTA,SENE,SENE01286,Financial Services - Client Services,TRUE,TRUE,TRUE
D-52803,CE,MOHA,MOHA01033,Insurance,TRUE,TRUE,TRUE
D-52803,SW,FANS,FANS01143,Business - Insurance,TRUE,TRUE,TRUE
D-52803,CE,CONS,CONS01194,Insurance - Property and Casualty,TRUE,TRUE,TRUE
D-52803,GTA,SENE,SENE01257,Business - Insurance,TRUE,TRUE,TRUE
D-52803,SE,ALGO,ALGO01283,Business - Insurance,TRUE,FALSE,FALSE
D-52805,GTA,SENE,SENE01063,Real Property Administration,TRUE,TRUE,TRUE
D-52900,CE,GEOR,GEOR01004,Business - Marketing,TRUE,TRUE,TRUE
D-52900,N,NORT,NORT01010,Business - Marketing,TRUE,FALSE,TRUE
D-52900,CE,MOHA,MOHA01010,Business - Marketing,TRUE,TRUE,TRUE
D-52900,GTA,SHER,SHER01010,Business - Marketing,TRUE,TRUE,TRUE
D-52900,SW,STCL,STCL01010,Business - Marketing,TRUE,TRUE,TRUE
D-52900,GTA,SENE,SENE01012,Business - Marketing,TRUE,TRUE,TRUE
D-52900,GTA,DURH,DURH01012,Business - Marketing,TRUE,TRUE,TRUE
D-52900,N,CONF,CONF01013,Business - Marketing,TRUE,TRUE,TRUE
D-52900,SE,SLAW,SLAW01013,Business - Marketing,TRUE,TRUE,TRUE
D-52900,SE,ALGO,ALGO01016,Business - Marketing,TRUE,TRUE,TRUE
D-52900,SW,FANS,FANS01055,Business - Marketing,TRUE,TRUE,TRUE
D-52900,GTA,HUMB,HUMB01062,Business - Marketing,TRUE,TRUE,TRUE
D-52900,GTA,CENT,CENT01090,Business - Marketing,TRUE,TRUE,TRUE
D-52900,CE,CONS,CONS01240,Business - Marketing,TRUE,TRUE,TRUE
D-52900,GTA,GRBR,GRBR01275,Business - Marketing,TRUE,TRUE,FALSE
D-52907,CE,GEOR,GEOR01221,Automotive Business,TRUE,TRUE,TRUE
D-52909,GTA,SENE,SENE01041,Fashion Business,TRUE,TRUE,TRUE
D-52909,SW,LAMB,LAMB01108,Fashion Business,TRUE,TRUE,TRUE
D-52909,SW,FANS,FANS01153,Fashion Merchandising,TRUE,TRUE,TRUE
D-52909,GTA,CENT,CENT01299,Fashion Business and Management,FALSE,TRUE,FALSE
D-52925,SW,FANS,FANS01106,Business - Purchasing,TRUE,TRUE,TRUE
D-52925,CE,CONS,CONS01261,Business - Purchasing,TRUE,TRUE,TRUE
D-52928,SE,SSFL,SSFL01060,Sporting Goods Business,TRUE,TRUE,TRUE
D-52936,CE,NIAG,NIAG01011,Business - Sales And Marketing,TRUE,TRUE,TRUE
D-52936,SE,LOYT,LOYT01057,Business Sales And Marketing,TRUE,TRUE,TRUE
D-52937,GTA,SENE,SENE01027,Cosmetic Techniques And Management,TRUE,TRUE,TRUE
D-52937,GTA,SHER,SHER01128,Cosmetic Techniques And Management,TRUE,TRUE,TRUE
D-52937,GTA,HUMB,HUMB01316,Cosmetic Management,TRUE,TRUE,TRUE
D-53001,SE,LACI,LACI01097,Security Management,TRUE,TRUE,TRUE
D-53001,SE,ALGO,ALGO01297,Corporate And Risk Management,TRUE,TRUE,TRUE
D-53002,SE,ALGO,ALGO01284,Security Systems Technician,TRUE,FALSE,FALSE
D-53003,GTA,SENE,SENE01101,Fire Protection Engineering Technician,TRUE,TRUE,TRUE
D-53003,SE,SSFL,SSFL01209,Fire Systems Engineering Technician,TRUE,TRUE,TRUE
D-53007,CE,CONS,CONS01027,Law And Security Administration,TRUE,TRUE,TRUE
D-53007,N,CAMB,CAMB01028,Law And Security Administration,TRUE,TRUE,TRUE
D-53007,SE,LOYT,LOYT01028,Law And Security Administration,TRUE,FALSE,FALSE
D-53007,N,CONF,CONF01031,Law And Security Administration,TRUE,TRUE,TRUE
D-53007,CE,GEOR,GEOR01032,Law And Security Administration,TRUE,TRUE,TRUE
D-53007,SW,LAMB,LAMB01036,Law And Security Administration - Private Security,TRUE,TRUE,TRUE
D-53007,CE,MOHA,MOHA01036,Law And Security Administration - Private Security,TRUE,TRUE,TRUE
D-53007,CE,NIAG,NIAG01039,Law And Security Administration - Private Security,TRUE,TRUE,TRUE
D-53007,SW,FANS,FANS01048,Law And Security Administration - Private Security,TRUE,TRUE,TRUE
D-53007,SW,STCL,STCL01057,Law And Security Administration,TRUE,TRUE,TRUE
D-53007,SE,SSFL,SSFL01058,Law And Security Administration - Customs Border Services,TRUE,TRUE,TRUE
D-53007,GTA,HUMB,HUMB01060,"Protection, Security and Investigation",TRUE,TRUE,TRUE
D-53007,N,SAUL,SAUL01084,Law And Security Administration,TRUE,TRUE,TRUE
D-53007,GTA,DURH,DURH01084,Law And Security Administration,TRUE,TRUE,TRUE
D-53007,SE,LOYT,LOYT01086,Law And Security Administration - Customs Border Services,TRUE,TRUE,TRUE
D-53007,SE,LOYT,LOYT01087,Law And Security Administration - Corporate And Commercial Security,TRUE,TRUE,TRUE
D-53007,SE,SSFL,SSFL01089,Law And Security Administration - Security And Risk Management,TRUE,TRUE,TRUE
D-53007,GTA,SHER,SHER01110,Law And Security Administration - Private Security,TRUE,FALSE,FALSE
D-53007,CE,NIAG,NIAG01155,Law And Security Administration - Customs Border Services,TRUE,TRUE,TRUE
D-53007,SW,STCL,STCL01201,Border Services,TRUE,TRUE,TRUE
D-53008,SW,LAMB,LAMB01075,Police Foundations,TRUE,TRUE,TRUE
D-53008,SE,LOYT,LOYT01082,Police Foundations,TRUE,TRUE,TRUE
D-53008,N,BORE,BORE01088,Techniques Des Services Policiers,TRUE,TRUE,TRUE
D-53008,GTA,DURH,DURH01103,Police Foundations,TRUE,TRUE,TRUE
D-53008,SE,LACI,LACI01108,Techniques Des Services Policiers,TRUE,TRUE,TRUE
D-53008,CE,CONS,CONS01114,Police Foundations,TRUE,TRUE,TRUE
D-53008,N,CANA,CANA01128,Police Foundations,TRUE,TRUE,TRUE
D-53008,CE,GEOR,GEOR01133,Police Foundations,TRUE,TRUE,TRUE
D-53008,N,SAUL,SAUL01135,Police Foundations,TRUE,TRUE,TRUE
